sin 0000000000000000 0000000000000000 0000000000000000
asin 3fe0ceb7a6000000 0000000000000000 3fe1b2185feb7ee2
asin 4046e2a23de00000 0000000000000000 7ff8000000000000
asin bfa43f81a4000000 0000000000000000 bfa440dbc69436d3
asin c072debefa820000 0000000000000000 7ff8000000000000
asin 3fd0b645d3000000 0000000000000000 3fd0e872b204e9e2
asin c082c8117fdf0000 0000000000000000 7ff8000000000000
asin 3fbc49f95a000000 0000000000000000 3fbc58cb596035da
asin c085947312ff8000 0000000000000000 7ff8000000000000
asin 3fe13af085400000 0000000000000000 3fe231e47d3ab994
asin c0851aa8f6518000 0000000000000000 7ff8000000000000
asin bfe8281a08000000 0000000000000000 bfeb6035af971e15
asin c0729dbbccb30000 0000000000000000 7ff8000000000000
asin 3faa2d19bc000000 0000000000000000 3faa3005ef95e002
asin c085d2ad42320000 0000000000000000 7ff8000000000000
asin 3fb2434b9c000000 0000000000000000 3fb2474526d8d59d
asin c08bae1838630000 0000000000000000 7ff8000000000000
asin bfd272d0b3800000 0000000000000000 bfd2b6cb514e5219
asin c08cd4f126cb8000 0000000000000000 7ff8000000000000
asin bfcabd6fa5000000 0000000000000000 bfcaf03b35e3b498
asin 40870f7629918000 0000000000000000 7ff8000000000000
asin 3fe48747b9000000 0000000000000000 3fe6497b3254bf0e
asin c07a632cf18c0000 0000000000000000 7ff8000000000000
asin bfdf347495000000 0000000000000000 bfe04c488935161b
asin 40824ede3dd80000 0000000000000000 7ff8000000000000
asin 3fcdb809b9000000 0000000000000000 3fcdfe1b18361074
asin c08bfb2f54dd0000 0000000000000000 7ff8000000000000
asin 3fd9744346000000 0000000000000000 3fda2d9367f42907
asin 4088ad4beba80000 0000000000000000 7ff8000000000000
asin 3fd2ce22a0000000 0000000000000000 3fd3163f1f594a71
asin 4056ef674cc80000 0000000000000000 7ff8000000000000
asin 3fcb04b64c000000 0000000000000000 3fcb3921ff071e83
asin 4079985183420000 0000000000000000 7ff8000000000000
asin 3fe285ef68400000 0000000000000000 3fe3c10fc568170e
asin 405331ebbec00000 0000000000000000 7ff8000000000000
asin bfa0c205c8000000 0000000000000000 bfa0c2c9f658e89a
asin c08973876eb18000 0000000000000000 7ff8000000000000
asin bfbc452f2a000000 0000000000000000 bfbc53f99c61616d
asin c07be642c1a90000 0000000000000000 7ff8000000000000
asin 3fc005420b000000 0000000000000000 3fc0100abea9bae6
asin c0835827364d8000 0000000000000000 7ff8000000000000
asin 3fddfeb3ec000000 0000000000000000 3fdf37e0c0d3362c
asin 408d3f47f3e78000 0000000000000000 7ff8000000000000
asin 3febad25c3400000 0000000000000000 3ff0b801c4acdefe
asin 408d0a9d2d158000 0000000000000000 7ff8000000000000
asin bfe94b61efc00000 0000000000000000 bfed2b63a27ffccb
asin 408aff2b903e0000 0000000000000000 7ff8000000000000
asin bfe6ef0bdb000000 0000000000000000 bfe991a8e54418da
asin 406403910a980000 0000000000000000 7ff8000000000000
asin 3fea971ea0000000 0000000000000000 3fef62c7a295c32c
asin 4080ba8a44570000 0000000000000000 7ff8000000000000
asin 3fe78a9fc2000000 0000000000000000 3fea73fbab898438
asin 4073dcdbc7990000 0000000000000000 7ff8000000000000
asin bfe4a5f2a8400000 0000000000000000 bfe6718a9e0c7b04
asin c0759d47c77a0000 0000000000000000 7ff8000000000000
asin bfef0ae1ab000000 0000000000000000 bff5357735d11686
asin c08a926774b08000 0000000000000000 7ff8000000000000
asin bfe2e6c5b9400000 0000000000000000 bfe438704730bc48
asin 402b20037b000000 0000000000000000 7ff8000000000000
asin 3fc186f56d000000 0000000000000000 3fc19519a5b7e4e8
asin 4074a3c772180000 0000000000000000 7ff8000000000000
asin 3fec2fdaa9400000 0000000000000000 3ff13e003c9f6a6f
asin 406fcfda7a200000 0000000000000000 7ff8000000000000
asin 3fe89f1d5f000000 0000000000000000 3fec18109c006db8
asin 408cf8e6fab08000 0000000000000000 7ff8000000000000
asin 3fe44d57e6c00000 0000000000000000 3fe5fe3e4274eef1
asin c086f1720ef40000 0000000000000000 7ff8000000000000
asin 3fe7a70369000000 0000000000000000 3fea9e036c4c3dd0
asin 407c6fbb6b700000 0000000000000000 7ff8000000000000
asin 3fec7906b3400000 0000000000000000 3ff18cb1a4847dbc
asin c08634186e2c8000 0000000000000000 7ff8000000000000
asin 3fef52144a800000 0000000000000000 3ff5d474a4a7be77
asin c088b8120eaa0000 0000000000000000 7ff8000000000000
asin 3fd0caa526800000 0000000000000000 3fd0fd8e6a009b96
asin c08a8c972ea48000 0000000000000000 7ff8000000000000
asin 3fedc8de69c00000 0000000000000000 3ff324eb7e8c5f6e
asin 406a4bcfeaf80000 0000000000000000 7ff8000000000000
asin 3feafde416000000 0000000000000000 3ff00f5ecc83e64f
asin c085dde473190000 0000000000000000 7ff8000000000000
asin bfe53a4bb2400000 0000000000000000 bfe735b9c0148fc0
asin 40854b88d9498000 0000000000000000 7ff8000000000000
asin 3febab38bdc00000 0000000000000000 3ff0b616e0b1287a
asin c08455bd5bf50000 0000000000000000 7ff8000000000000
asin bfe1668854000000 0000000000000000 bfe265baf0e9e412
asin 407b38e8aaa50000 0000000000000000 7ff8000000000000
asin bfeddcd870c00000 0000000000000000 bff34079e23be0d8
asin 408bde08a51c0000 0000000000000000 7ff8000000000000
asin bfeac33987400000 0000000000000000 bfefb2a3582ba072
asin 405ba430e9d00000 0000000000000000 7ff8000000000000
asin 3fd040812f800000 0000000000000000 3fd06e918f0d712f
asin 4069052c19240000 0000000000000000 7ff8000000000000
asin 3fe8c05ee8800000 0000000000000000 3fec4c54c5cf7638
asin c07dd9257fc80000 0000000000000000 7ff8000000000000
asin bf8467d220000000 0000000000000000 bf8467e840a652a1
asin 40623eb76d260000 0000000000000000 7ff8000000000000
asin bfd1dd3432000000 0000000000000000 bfd21ac5a4c48c15
asin c0817619aa7a8000 0000000000000000 7ff8000000000000
asin 3fc8aad098000000 0000000000000000 3fc8d291d913c1ce
asin 40650e2c0c680000 0000000000000000 7ff8000000000000
asin 3fec10167dc00000 0000000000000000 3ff11cb3b4d21272
asin 40642a6778500000 0000000000000000 7ff8000000000000
asin 3fef38c68bc00000 0000000000000000 3ff598cd067779b6
asin c0641495c2e80000 0000000000000000 7ff8000000000000
asin bfe48deb3f400000 0000000000000000 bfe65223a96b8f1a
asin 40842f0c366d8000 0000000000000000 7ff8000000000000
asin 3fea2d3a20800000 0000000000000000 3feea79f5dcd0d8e
asin 407fd7c79f100000 0000000000000000 7ff8000000000000
asin bfd12cc1b9000000 0000000000000000 bfd16350fba760ad
asin 4084b323e2708000 0000000000000000 7ff8000000000000
asin bfa88d0a78000000 0000000000000000 bfa88f73b1637d5d
asin c08758225b270000 0000000000000000 7ff8000000000000
asin bfebfb3569400000 0000000000000000 bff10714fdaffc40
asin 40870819e09d8000 0000000000000000 7ff8000000000000
asin bfcefb8383000000 0000000000000000 bfcf4b143d833a47
asin c07f409648a80000 0000000000000000 7ff8000000000000
asin bfe5ac681f000000 0000000000000000 bfe7cf8248ea5405
asin 407a15787c4f0000 0000000000000000 7ff8000000000000
asin 3fd029b97a800000 0000000000000000 3fd057055980bd06
asin c08b68d5ac9c8000 0000000000000000 7ff8000000000000
asin 3fdbf1610b800000 0000000000000000 3fdceab1012a1bec
asin c0887ec519fa8000 0000000000000000 7ff8000000000000
asin 3faf2fa880000000 0000000000000000 3faf349a67662bda
asin 40753c4550eb0000 0000000000000000 7ff8000000000000
asin 3fa6faa684000000 0000000000000000 3fa6fca08d600a1b
asin c07e564d262c0000 0000000000000000 7ff8000000000000
asin 3fe70e37ff400000 0000000000000000 3fe9be7be3f53fc1
asin c07fab1df09a0000 0000000000000000 7ff8000000000000
asin bfe230701bc00000 0000000000000000 bfe358ae9dac7295
asin 4089b245601d8000 0000000000000000 7ff8000000000000
asin 3fdb114073000000 0000000000000000 3fdbf277bfed8d2d
asin c086f4e13d058000 0000000000000000 7ff8000000000000
asin bfe6fce686000000 0000000000000000 bfe9a58ccc668b4b
asin 407e8fbec0f00000 0000000000000000 7ff8000000000000
asin 3fc2443880000000 0000000000000000 3fc2543d729e3e82
asin 407f29c44ec20000 0000000000000000 7ff8000000000000
asin 3fe5b5ac55400000 0000000000000000 3fe7dc1cf3b4886e
asin c0878fb03bb08000 0000000000000000 7ff8000000000000
asin 3fe9c40bac000000 0000000000000000 3fedf38ed9cee716
asin 407c58a9e8670000 0000000000000000 7ff8000000000000
asin 3fe670e7cb800000 0000000000000000 3fe8dec7a39ea78b
asin 408b137872d48000 0000000000000000 7ff8000000000000
asin 3feb724a35c00000 0000000000000000 3ff07e1571486ccf
asin 40842d9586430000 0000000000000000 7ff8000000000000
asin 3fd67be16d000000 0000000000000000 3fd6f961c6083ec0
asin 407fd92f5adc0000 0000000000000000 7ff8000000000000
asin bfe2bbff80000000 0000000000000000 bfe4038da884c4b8
asin 406e971b56100000 0000000000000000 7ff8000000000000
asin bfe775f591400000 0000000000000000 bfea55891e77261c
asin 4080d59901f20000 0000000000000000 7ff8000000000000
asin 3fd59aafd2800000 0000000000000000 3fd60981d24fbd26
asin c08925fb31d78000 0000000000000000 7ff8000000000000
asin 3fe692e9bb000000 0000000000000000 3fe90e9f2c205ac6
asin c03c8e62c5500000 0000000000000000 7ff8000000000000
asin 3feab8de37c00000 0000000000000000 3fef9fc7a4318d01
asin c080df6ddca48000 0000000000000000 7ff8000000000000
asin bfc3af7fea000000 0000000000000000 bfc3c39485e4d628
asin 408cd641e0f18000 0000000000000000 7ff8000000000000
asin bfca16af34000000 0000000000000000 bfca45cfaa650020
asin 4078613ea4e40000 0000000000000000 7ff8000000000000
asin bfedcc972a000000 0000000000000000 bff32a048a7a0c6e
asin c0855e5eefe08000 0000000000000000 7ff8000000000000
asin bf94638278000000 0000000000000000 bf9463dac59199e3
asin 406b8774058e0000 0000000000000000 7ff8000000000000
asin bfd4b5a8a7000000 0000000000000000 bfd516d5369c0e27
asin 4075087c71270000 0000000000000000 7ff8000000000000
asin bfebbbd51cc00000 0000000000000000 bff0c6adfa8a0b6b
asin 40501d7950a40000 0000000000000000 7ff8000000000000
asin bf2c769000000000 0000000000000000 bf2c769003c0cf0b
asin c089ea7ceb778000 0000000000000000 7ff8000000000000
asin bfee7c46d9400000 0000000000000000 bff430c0e84f242c
asin 4051d41d00840000 0000000000000000 7ff8000000000000
asin 3feea25824800000 0000000000000000 3ff470f140741078
asin c08dcc5f389e8000 0000000000000000 7ff8000000000000
asin bfe0ad0da6c00000 0000000000000000 bfe18a97f9cbc8c4
asin 4081b6b3331f0000 0000000000000000 7ff8000000000000
asin 3fcb201ec8000000 0000000000000000 3fcb552ce17d33f3
asin 404e90486b200000 0000000000000000 7ff8000000000000
asin bfec853ee8800000 0000000000000000 bff19a1fab23805a
asin 407ffadb89760000 0000000000000000 7ff8000000000000
asin 3fafdf240c000000 0000000000000000 3fafe46b5fc61893
asin 4071a63da1c80000 0000000000000000 7ff8000000000000
asin 3fe990f153000000 0000000000000000 3fed9dfd8da7d7eb
asin c07d755b5acb0000 0000000000000000 7ff8000000000000
asin bfc4f88443000000 0000000000000000 bfc510d3fc9ffebb
asin c08cb6ab34778000 0000000000000000 7ff8000000000000
asin 3fc7a1e646000000 0000000000000000 3fc7c4cf0c894872
asin 40812858d7f50000 0000000000000000 7ff8000000000000
asin 3fe676a5c2800000 0000000000000000 3fe8e6d6a2d9b2af
asin 408a70017d0d8000 0000000000000000 7ff8000000000000
asin bfd1a8ff96000000 0000000000000000 bfd1e46e8b57c17f
asin c08cc3fbdb750000 0000000000000000 7ff8000000000000
asin 3fc155fe2c000000 0000000000000000 3fc163ac829457de
asin 408e6c65902a0000 0000000000000000 7ff8000000000000
asin 3fe407045d000000 0000000000000000 3fe5a3aba4b8585b
asin c08a452b1d738000 0000000000000000 7ff8000000000000
asin 3fee553430c00000 0000000000000000 3ff3f1fe8203fbe6
asin c08c991f93678000 0000000000000000 7ff8000000000000
asin bfb827e6d2000000 0000000000000000 bfb8311d76dae0e7
asin 407e1d0bf2080000 0000000000000000 7ff8000000000000
asin bfec585343000000 0000000000000000 bff1692b4a1c11ca
asin 407fa36365c40000 0000000000000000 7ff8000000000000
asin 3fc863c2b0000000 0000000000000000 3fc88a2c77c02fca
asin 408907341ea10000 0000000000000000 7ff8000000000000
asin 3fe568ec1d400000 0000000000000000 3fe7743f8a6d7ad3
asin 40850055401b8000 0000000000000000 7ff8000000000000
asin bfc0e7e5c3000000 0000000000000000 bfc0f494876fdd92
asin 40894ffe7f050000 0000000000000000 7ff8000000000000
asin 3feabbfc58000000 0000000000000000 3fefa573269025fa
asin 4058e05efc740000 0000000000000000 7ff8000000000000
asin 3fe9338b5b400000 0000000000000000 3fed0496f26d99cd
asin c08c0f8ea28a0000 0000000000000000 7ff8000000000000
asin bfe35402dbc00000 0000000000000000 bfe4c0a70aa2b88b
asin c0799cb1f2cd0000 0000000000000000 7ff8000000000000
asin 3fe2c942c7000000 0000000000000000 3fe413ecb7f467aa
asin c086cf7bbf0e8000 0000000000000000 7ff8000000000000
asin 3fdc7cbf25000000 0000000000000000 3fdd85f6ac9f3483
asin c05cd15296d80000 0000000000000000 7ff8000000000000
asin 3fd8abd2ba000000 0000000000000000 3fd953bc5f97e570
asin 408dfe36b0340000 0000000000000000 7ff8000000000000
asin bfdd72fd7a000000 0000000000000000 bfde9a1ec831dbd5
asin 4078cd5c7ead0000 0000000000000000 7ff8000000000000
asin bfb8594baa000000 0000000000000000 bfb862bb6f9b4ede
asin c08cbb3adf900000 0000000000000000 7ff8000000000000
asin 3fdb417697000000 0000000000000000 3fdc27b653d8ebfe
asin 405edb0a84a40000 0000000000000000 7ff8000000000000
asin 3fe0f49b52800000 0000000000000000 3fe1deb226f63cb4
asin c07eb83022450000 0000000000000000 7ff8000000000000
asin bfe2baecc2c00000 0000000000000000 bfe4023aca5f0ef2
asin c0840d922b080000 0000000000000000 7ff8000000000000
asin 3fc81d3eb5000000 0000000000000000 3fc8425b78e8e4a3
asin 408144d153080000 0000000000000000 7ff8000000000000
asin 3fe27be96e000000 0000000000000000 3fe3b4c6aebbbed0
asin 4065c9fa7a880000 0000000000000000 7ff8000000000000
asin 3fe0b4229a800000 0000000000000000 3fe192e4d1f8514f
asin 406f68dc19280000 0000000000000000 7ff8000000000000
asin 3fe0db9480800000 0000000000000000 3fe1c1382af84008
asin c0844832190f8000 0000000000000000 7ff8000000000000
asin bfe1b48080000000 0000000000000000 bfe2c2fb35d4918d
asin c071e50460220000 0000000000000000 7ff8000000000000
asin bfe0d23138000000 0000000000000000 bfe1b62de9339da5
asin 4070779b44c50000 0000000000000000 7ff8000000000000
asin 3fc8d81eab000000 0000000000000000 3fc900bf1e5cd01f
asin 408df2d4a16c8000 0000000000000000 7ff8000000000000
asin 3fcf2d68b0000000 0000000000000000 3fcf7e8377dd6d28
asin c054d577169c0000 0000000000000000 7ff8000000000000
asin bfc8ba29f9000000 0000000000000000 bfc8e2367a2b4967
asin c06260d51d5e0000 0000000000000000 7ff8000000000000
asin bfefa2c4e3000000 0000000000000000 bff6b76f4e216fe9
asin c08e5604ca7d8000 0000000000000000 7ff8000000000000
asin bfe2d010ef000000 0000000000000000 bfe41c558f130e9c
asin 40727cdc6cc30000 0000000000000000 7ff8000000000000
asin bfe961ecc3800000 0000000000000000 bfed504c86873476
asin c0607442bdc60000 0000000000000000 7ff8000000000000
asin 3fe2f67138000000 0000000000000000 3fe44be003966b59
asin 406b4a6883f40000 0000000000000000 7ff8000000000000
asin 3fecc54332c00000 0000000000000000 3ff1e1f2d5b8faf6
asin c08e834a63038000 0000000000000000 7ff8000000000000
asin bfe4976e2cc00000 0000000000000000 bfe65e8ea4861ae1
asin 40829a101ca40000 0000000000000000 7ff8000000000000
asin 3fe12bc5ef800000 0000000000000000 3fe21fe82f635432
asin 408aac3532450000 0000000000000000 7ff8000000000000
asin bfeaca4e40400000 0000000000000000 bfefbf91dd6019aa
asin c078d6b451510000 0000000000000000 7ff8000000000000
asin 3fde49c959000000 0000000000000000 3fdf8cfe024c81ec
asin c089c4e8a3b80000 0000000000000000 7ff8000000000000
asin 3faabeda50000000 0000000000000000 3faac1f8723b1d7d
asin bff1289ebe000000 0000000000000000 7ff8000000000000
asin bfbec6420c000000 0000000000000000 bfbed95b7bfd2920
asin 40395849ccf00000 0000000000000000 7ff8000000000000
asin bfe2ffc0ae400000 0000000000000000 bfe4577080bc75c6
asin c070476dd7590000 0000000000000000 7ff8000000000000
asin 3fe0c7f142000000 0000000000000000 3fe1aa22d289f64c
asin c07932502b250000 0000000000000000 7ff8000000000000
asin bfbf6f4634000000 0000000000000000 bfbf83a29cdbc558
asin c08ef1c09dd20000 0000000000000000 7ff8000000000000
asin bfe123fcd7000000 0000000000000000 bfe216af18ca310a
asin c068f01cec840000 0000000000000000 7ff8000000000000
asin 3fe4649847000000 0000000000000000 3fe61c5e8fee20a7
asin c084a030b1e60000 0000000000000000 7ff8000000000000
asin 3fb9f8f364000000 0000000000000000 3fba0469090cb19f
asin c0454871e5280000 0000000000000000 7ff8000000000000
asin bfdc29ec33000000 0000000000000000 bfdd2999c645a301
asin 4073e5a108c10000 0000000000000000 7ff8000000000000
asin bfdd7dd7ae800000 0000000000000000 bfdea6588b613f6d
asin c0843cfb78b08000 0000000000000000 7ff8000000000000
asin bfebb47b17800000 0000000000000000 bff0bf529eaa99a7
asin 407b666583b30000 0000000000000000 7ff8000000000000
asin 3feedca6efc00000 0000000000000000 3ff4da4eab29deb6
asin 4073d68986290000 0000000000000000 7ff8000000000000
asin 3fe1f1c613000000 0000000000000000 3fe30cc257730f03
asin 407dd888379f0000 0000000000000000 7ff8000000000000
asin 3fe689cacc000000 0000000000000000 3fe901c36c763d5d
asin 408556ce2a280000 0000000000000000 7ff8000000000000
asin bfd57e50fb000000 0000000000000000 bfd5eb609e3d2d37
asin 408906c7c0af8000 0000000000000000 7ff8000000000000
asin 3fe0d82b32800000 0000000000000000 3fe1bd34e3edad00
asin c08cdc51ccb10000 0000000000000000 7ff8000000000000
asin 3fe6c4fc89400000 0000000000000000 3fe9559387c10097
asin c08b69ce46750000 0000000000000000 7ff8000000000000
asin bfd0dad42f800000 0000000000000000 bfd10e5474e21660
asin 403ae8bd84600000 0000000000000000 7ff8000000000000
asin 3fe77f6ac1400000 0000000000000000 3fea637499989dc8
asin c042a22b68080000 0000000000000000 7ff8000000000000
asin bfe87d20eb000000 0000000000000000 bfebe31019af0cc0
asin c07e6880f83c0000 0000000000000000 7ff8000000000000
asin bfeefe1a5dc00000 0000000000000000 bff51b7aa659eae6
asin c0847e3ac1f30000 0000000000000000 7ff8000000000000
asin 3fa5451d7c000000 0000000000000000 3fa546aebef6523a
asin c088af26b2230000 0000000000000000 7ff8000000000000
asin 3fe651354b000000 0000000000000000 3fe8b26f29f1076d
asin c07f577820140000 0000000000000000 7ff8000000000000
asin 3faa971e38000000 0000000000000000 3faa9a2e86b5e5fa
asin 408c868076ca0000 0000000000000000 7ff8000000000000
asin 3fdf91ab96800000 0000000000000000 3fe081c393f601d9
asin c062795aca540000 0000000000000000 7ff8000000000000
asin 3feec12611000000 0000000000000000 3ff4a76e9c78138c
asin c065ef95d60c0000 0000000000000000 7ff8000000000000
asin 3fef0c2691800000 0000000000000000 3ff538152821268e
asin c08f2157ad970000 0000000000000000 7ff8000000000000
asin 3feddeff93c00000 0000000000000000 3ff343797f7b0eb5
asin 406e3f4240fc0000 0000000000000000 7ff8000000000000
asin bfef9b2f4e400000 0000000000000000 bff69eb7af629e25
asin c0771582c6260000 0000000000000000 7ff8000000000000
asin bfe6ebccfa000000 0000000000000000 bfe98d01d9d5c2b0
asin 404dee4e10680000 0000000000000000 7ff8000000000000
asin bfbf65e270000000 0000000000000000 bfbf7a2c8a1984b5
asin 40883184971d0000 0000000000000000 7ff8000000000000
asin bfec8f35c5800000 0000000000000000 bff1a523a73ea9ca
asin c059396d47bc0000 0000000000000000 7ff8000000000000
asin 3fc8b024cd000000 0000000000000000 3fc8d800234e486f
asin c08921745cb58000 0000000000000000 7ff8000000000000
asin bfc126c652000000 0000000000000000 bfc13405740eec08
asin c05686acdc200000 0000000000000000 7ff8000000000000
asin 3fe34ed6f1800000 0000000000000000 3fe4ba2a602b0a04
asin c0615a8cf12a0000 0000000000000000 7ff8000000000000
asin 3fd1fff28d000000 0000000000000000 3fd23ef71ff350a6
asin 4079c88485640000 0000000000000000 7ff8000000000000
asin 3fe9880a6c400000 0000000000000000 3fed8f34cd4bd741
asin 402ce667d2400000 0000000000000000 7ff8000000000000
asin bfc7049bbf000000 0000000000000000 bfc724d6c898ee04
asin 4053bdc87e600000 0000000000000000 7ff8000000000000
asin 3fcdaa68a2000000 0000000000000000 3fcdf01829b7bd79
asin 4081726648348000 0000000000000000 7ff8000000000000
asin 3fcf22db73000000 0000000000000000 3fcf73a277150d30
asin c0787d8de15f0000 0000000000000000 7ff8000000000000
asin 3fe1a21380400000 0000000000000000 3fe2ace18f1fc10a
asin c085e71e9a478000 0000000000000000 7ff8000000000000
asin bfe0c9770bc00000 0000000000000000 bfe1abeca30f5013
asin c062e41f3cc60000 0000000000000000 7ff8000000000000
asin bfe0363efe000000 0000000000000000 bfe100193f030c71
asin c084a65c6a588000 0000000000000000 7ff8000000000000
asin bfc9092b5b000000 0000000000000000 bfc932c12b0ad4e1
asin c0837e5d2f1e0000 0000000000000000 7ff8000000000000
asin bfe11a262e800000 0000000000000000 bfe20b09d1968540
asin c081733487858000 0000000000000000 7ff8000000000000
asin 3fd6ae2f23800000 0000000000000000 3fd72f24b5578fc0
asin 408c5241983c8000 0000000000000000 7ff8000000000000
asin bfc8f3f579000000 0000000000000000 bfc91d20b507e69a
asin c08410cc608d8000 0000000000000000 7ff8000000000000
asin 3fe4e0bd19800000 0000000000000000 3fe6bece1e6dc6d7
asin c084531495e18000 0000000000000000 7ff8000000000000
asin bfed792b04c00000 0000000000000000 bff2bb5f2697c584
asin c062cdc032b40000 0000000000000000 7ff8000000000000
asin 3fe3066770000000 0000000000000000 3fe45fb56148cef2
asin c08c6a046c180000 0000000000000000 7ff8000000000000
asin bfd9cffde0800000 0000000000000000 bfda91af7240e5f2
asin 40838fb3a14e0000 0000000000000000 7ff8000000000000
asin bfec96a2d8400000 0000000000000000 bff1ad63170e2f92
asin 408112b3c8ba0000 0000000000000000 7ff8000000000000
asin bfe75f4eed400000 0000000000000000 bfea344d2310634a
asin c080bb08e5550000 0000000000000000 7ff8000000000000
asin 3f61685e80000000 0000000000000000 3f61685f5bcaece8
asin 407bef289f730000 0000000000000000 7ff8000000000000
asin bfc8916b01000000 0000000000000000 bfc8b8b09276a3cd
asin c08c5c83ac9a8000 0000000000000000 7ff8000000000000
asin bfd47f833e800000 0000000000000000 bfd4dda45739e2c6
asin c07856edaf710000 0000000000000000 7ff8000000000000
asin bfd780730c800000 0000000000000000 bfd81098c2a524ef
asin 40827c54c0570000 0000000000000000 7ff8000000000000
asin 3fe290274c400000 0000000000000000 3fe3cd997ce73b04
asin 4088b75f023d0000 0000000000000000 7ff8000000000000
asin bfa9876bf0000000 0000000000000000 bfa98a21f6c5096e
asin c088aff00eb88000 0000000000000000 7ff8000000000000
asin bfd5ef513e000000 0000000000000000 bfd66381131fddb7
asin 405ab7338a700000 0000000000000000 7ff8000000000000
asin bfe76b4f26800000 0000000000000000 bfea45e4339522e6
asin c0801e7a93c58000 0000000000000000 7ff8000000000000
asin bfa9dce540000000 0000000000000000 bfa9dfb6e2d22de3
asin c07a1f65a27d0000 0000000000000000 7ff8000000000000
asin 3fe2f063f8000000 0000000000000000 3fe4445d583278be
asin 407e094b97460000 0000000000000000 7ff8000000000000
asin 3fe3294b2b000000 0000000000000000 3fe48b2f6415e8a8
asin c077db9b821c0000 0000000000000000 7ff8000000000000
asin 3fd12a8c87000000 0000000000000000 3fd1610647352339
asin c0838bec19ce0000 0000000000000000 7ff8000000000000
asin 3fc329c030000000 0000000000000000 3fc33c4393c69a73
asin 408340fc9fd58000 0000000000000000 7ff8000000000000
asin bfe2ed2318c00000 0000000000000000 bfe44054421327db
asin c08821ef1db18000 0000000000000000 7ff8000000000000
asin 3fe9a74a76000000 0000000000000000 3fedc34359e93ff9
asin c081b95833608000 0000000000000000 7ff8000000000000
asin bfe83d6d1c800000 0000000000000000 bfeb80cc89ed6faf
asin 406879588a0e0000 0000000000000000 7ff8000000000000
asin 3fc569c619000000 0000000000000000 3fc583ab929cb68f
asin c0892650aaf20000 0000000000000000 7ff8000000000000
asin bfe221d926800000 0000000000000000 bfe346f65d06c135
asin 4072dada473c0000 0000000000000000 7ff8000000000000
asin bfdaf191ca000000 0000000000000000 bfdbcf85a5455021
asin 4088585498ca0000 0000000000000000 7ff8000000000000
asin 3fe8759517400000 0000000000000000 3febd759898ea3c4
asin c07ed1b5d5390000 0000000000000000 7ff8000000000000
asin bfe9a70fa9800000 0000000000000000 bfedc2e0fd69096a
asin c07b29d48bba0000 0000000000000000 7ff8000000000000
asin 3fd55cae59000000 0000000000000000 3fd5c7ae97f0928f
asin 4071f41db8f10000 0000000000000000 7ff8000000000000
asin 3fe15622a3c00000 0000000000000000 3fe25235009146ee
asin c074eaf240410000 0000000000000000 7ff8000000000000
asin 3fc59d0641000000 0000000000000000 3fc5b7a9100fb9d0
asin 406f32f1c1be0000 0000000000000000 7ff8000000000000
asin 3fd9db9495000000 0000000000000000 3fda9e5a172224c8
asin 4042f3c6bbb80000 0000000000000000 7ff8000000000000
asin bfc9a462b2000000 0000000000000000 bfc9d11acb0138ca
asin 40755926c77b0000 0000000000000000 7ff8000000000000
asin bfd9171951000000 0000000000000000 bfd9c82bbd9b069b
asin 408e165b783b8000 0000000000000000 7ff8000000000000
asin bfc4321173000000 0000000000000000 bfc447c3391c86f6
asin c089fa3f68148000 0000000000000000 7ff8000000000000
asin 3fe8ee8e14400000 0000000000000000 3fec95994a7dfe6a
asin c082ddd2c67d8000 0000000000000000 7ff8000000000000
asin bfc7a785d9000000 0000000000000000 bfc7ca87d4245325
asin 4041b98b77280000 0000000000000000 7ff8000000000000
asin bfd5fdfc2d800000 0000000000000000 bfd6731ecad649b5
asin c079ec0124f70000 0000000000000000 7ff8000000000000
asin 3fe83e9a6b800000 0000000000000000 3feb829a22888773
asin c08a5242875d8000 0000000000000000 7ff8000000000000
asin 3fe256a7fdc00000 0000000000000000 3fe38739d7d9521f
asin 40831365e8388000 0000000000000000 7ff8000000000000
asin 3fe7ac9a7d000000 0000000000000000 3feaa6514552147e
asin 4087f304a2d50000 0000000000000000 7ff8000000000000
asin bfe4feb071c00000 0000000000000000 bfe6e6688c164dad
asin 408c34fa84bc0000 0000000000000000 7ff8000000000000
asin bfe68935b3c00000 0000000000000000 bfe900f1681ecc59
asin c06fe40f551a0000 0000000000000000 7ff8000000000000
asin 3fdb7a1714800000 0000000000000000 3fdc665ad709efd6
asin c074f54adc330000 0000000000000000 7ff8000000000000
asin bfecb922b7c00000 0000000000000000 bff1d425622c2d05
asin c08a497f295d0000 0000000000000000 7ff8000000000000
asin bfec928977000000 0000000000000000 bff1a8d48c64491e
asin c066a3bc25280000 0000000000000000 7ff8000000000000
asin 3fef36c3ce400000 0000000000000000 3ff59439c97c2096
asin c080ebf32e2a8000 0000000000000000 7ff8000000000000
asin bfe33cbef5400000 0000000000000000 bfe4a380019aefb0
asin 40880f8faba98000 0000000000000000 7ff8000000000000
asin bfdf7c574b800000 0000000000000000 bfe075825ea96f5d
asin 40832608c5c60000 0000000000000000 7ff8000000000000
asin bfe1b60de1000000 0000000000000000 bfe2c4d84bc61092
asin 4080e385a1e40000 0000000000000000 7ff8000000000000
asin bfd73eafac000000 0000000000000000 bfd7c9f430926e03
asin 407b0bcb37770000 0000000000000000 7ff8000000000000
